name	x	y	z	size	group	hemisphere
RParGr1	60.07044810796889	9.411372421140621	24.10382329587128	n/a	RParGr	R
RParGr2	61.64525048634138	-2.1144697055128248	24.163714984065514	n/a	RParGr	R
RParGr3	62.59333056875987	-12.732813343608743	24.05425257726122	n/a	RParGr	R
RParGr4	62.781444781911944	-23.373643582552514	24.428122922970235	n/a	RParGr	R
RParGr5	61.08554059083383	-33.75001773422772	22.358404997507733	n/a	RParGr	R
RParGr6	57.52302140375122	-43.29595678976837	20.686226354602752	n/a	RParGr	R
RParGr7	53.32810234554827	-52.24017970326459	17.712143214966694	n/a	RParGr	R
RParGr8	48.38311091451014	-60.182902013874724	16.379038535612032	n/a	RParGr	R
RParGr9	57.358050275399165	9.076403293324473	33.91245991837442	n/a	RParGr	R
RParGr10	58.387985396663304	-1.949454274824281	34.531884158799464	n/a	RParGr	R
RParGr11	59.191472386327305	-12.77577234218878	34.975630405422784	n/a	RParGr	R
RParGr12	59.909220732016195	-22.756121529237653	33.45938183101664	n/a	RParGr	R
RParGr13	58.797294078870735	-34.26212114324737	33.00172115922547	n/a	RParGr	R
RParGr14	55.242157129004084	-43.11925278982133	30.707684534076463	n/a	RParGr	R
RParGr15	51.529166871834846	-51.893954989760026	28.052498456705695	n/a	RParGr	R
RParGr16	46.39452362071249	-60.145306562329836	24.613991076275106	n/a	RParGr	R
RParGr17	53.50533039434514	9.845911573550453	41.95622488764215	n/a	RParGr	R
RParGr18	54.45542256763479	-1.4929958887196362	43.17542097596442	n/a	RParGr	R
RParGr19	54.97688683082073	-12.795042661403976	43.91061303680251	n/a	RParGr	R
RParGr20	54.601535950766596	-23.48821018892214	44.026270097744195	n/a	RParGr	R
RParGr21	53.859989522127606	-33.690128543077726	43.819959016107816	n/a	RParGr	R
RParGr22	51.11041870775982	-43.59797729299432	41.59962935822107	n/a	RParGr	R
RParGr23	46.34399231253582	-51.93021997528549	38.01628471623047	n/a	RParGr	R
RParGr24	41.982392807872884	-59.753657183602165	33.69129060071899	n/a	RParGr	R
RParGr25	47.60599553554359	10.021208375649424	51.08864708204038	n/a	RParGr	R
RParGr26	48.95734995823804	-1.0897997487636641	50.80961629107162	n/a	RParGr	R
RParGr27	49.30674381413924	-11.78806653577305	51.4255404407967	n/a	RParGr	R
RParGr28	48.562506782008434	-22.474104288915672	51.87902292094348	n/a	RParGr	R
RParGr29	47.23874740819893	-33.153916165048805	52.21010664188388	n/a	RParGr	R
RParGr30	45.95729079916968	-43.36010271505712	49.292622502472284	n/a	RParGr	R
RParGr31	40.26512205204129	-52.07923094330705	46.382307892682746	n/a	RParGr	R
RParGr32	36.590825847725974	-59.24688052745217	41.67859672699982	n/a	RParGr	R
RParGr33	40.74014930609623	11.046751308841072	57.270354033797716	n/a	RParGr	R
RParGr34	41.43315729666798	0.26521694397705886	57.03333121988723	n/a	RParGr	R
RParGr35	39.608863924320865	-10.751757535570666	58.69420741045182	n/a	RParGr	R
RParGr36	39.69376794949997	-20.701692950985443	58.646487978766054	n/a	RParGr	R
RParGr37	37.96775784434569	-31.83334607893726	58.35889545273721	n/a	RParGr	R
RParGr38	35.634071387141574	-42.127772407719355	57.79147316678828	n/a	RParGr	R
RParGr39	32.87467053724582	-51.451656822609095	52.44382340867682	n/a	RParGr	R
RParGr40	28.02140089415413	-59.19098913352492	47.74448227709301	n/a	RParGr	R
RParGr41	33.953783551543445	12.236010991805022	62.222664543160946	n/a	RParGr	R
RParGr42	33.297294134305176	0.9852784256126874	62.92427689394182	n/a	RParGr	R
RParGr43	32.615208416737524	-10.082407999649174	63.473323602087774	n/a	RParGr	R
RParGr44	31.78273314980131	-19.979433788057772	63.886127038588896	n/a	RParGr	R
RParGr45	29.15715434156731	-30.014348924359183	63.98926369551656	n/a	RParGr	R
RParGr46	27.093237935561415	-39.60424368208611	62.39994603648681	n/a	RParGr	R
RParGr47	24.44978714583306	-48.89415251733916	57.55805900830042	n/a	RParGr	R
RParGr48	3.920294591170168	-52.16034224426144	40.3361157448679	n/a	RParGr	R
RParGr49	25.03687082306874	13.357300226751335	67.22356467823201	n/a	RParGr	R
RParGr50	24.322687280523805	3.149577136395857	67.84950057756568	n/a	RParGr	R
RParGr51	23.47273855333888	-8.30174252420253	68.5748539259487	n/a	RParGr	R
RParGr52	21.980589847235084	-18.9215415574401	69.1179728074524	n/a	RParGr	R
RParGr53	22.12369704836325	-29.395430113687176	67.58127037254704	n/a	RParGr	R
RParGr54	3.2888565747810983	-35.38453442678047	54.142709630013805	n/a	RParGr	R
RParGr55	4.3024520851000645	-44.75647458983104	50.748123174358696	n/a	RParGr	R
RParGr56	5.5239172638829395	-53.51934032075691	47.1479733651858	n/a	RParGr	R
RAntTm1	16.81310634265475	11.253547664421149	-12.105371527933272	n/a	RAntTm	R
RAntTm2	20.514443597084693	10.930516321229021	-12.698897326579754	n/a	RAntTm	R
RAntTm3	24.14606103332744	10.19193264529406	-13.292423125226236	n/a	RAntTm	R
RAntTm4	27.541987402531646	10.422442998935509	-14.532011610256973	n/a	RAntTm	R
RAntTm5	31.007633589923017	10.006890666192703	-14.532011610256973	n/a	RAntTm	R
RAntTm6	33.83592639438578	10.144015210467103	-15.77160009528771	n/a	RAntTm	R
RAntTm7	37.537263648815696	9.728462877724297	-15.77160009528771	n/a	RAntTm	R
RAntTm8	41.072629654394206	9.728462877724297	-15.77160009528771	n/a	RAntTm	R
RAntTm9	44.607995659972715	9.728462877724297	-15.77160009528771	n/a	RAntTm	R
RAntTm10	48.14336166555117	10.051494220916425	-15.77160009528771	n/a	RAntTm	R
